amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 14.133/2021 - Artigo: 74 - Inciso: I,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-10,2024-06-21,2024-07-11,"{'cnpj_cpf_idgener': '62.958.491/0001-35', 'nome': 'ANDREI PUBLICACOES MEDICAS FARMACEUTICAS TECNICAS LTDA', 'tipo': 'JURIDICA'}",287017,,,00120/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/287017/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/287017/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/287017/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/287017/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/287017/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/287017/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/287017/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/287017/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/287017/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/287017/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/287017/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/287017/terceirizados'}",Inexigibilidade,1,2024NE003837,CONTRATAÇÃO  DE ASSINATURA ANUAL  DO GUIA FARMACÊUTICO BRASÍNDICE.,271478,Sim,Despesa,,Ativo,,,Empenho,179087,,"1.700,00","1.700,00","1.700,00","1.700,00",2025-07-11,2024-07-11
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Compras,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-11,2024-07-05,2024-07-12,"{'cnpj_cpf_idgener': '35.760.831/0001-46', 'nome': 'JOAO MARCOS SANTOS DA LUZ MOREIRA', 'tipo': 'JURIDICA'}",287473,,,93200/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/287473/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/287473/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/287473/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/287473/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/287473/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/287473/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/287473/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/287473/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/287473/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/287473/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/287473/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/287473/terceirizados'}",Dispensa,1,2024NE003200,AQUISIÇÃO DE DISPLAY/ PAINEL EXPOSITOR EM ACRÍLICO CRISTAL NO FORMATO A3.,269122,Sim,Despesa,,Ativo,,,Empenho,179087,,"8.112,75","8.112,75","8.112,75","8.112,75",2024-08-12,2024-07-12
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-12,2024-02-19,2024-07-12,"{'cnpj_cpf_idgener': '04.768.702/0001-70', 'nome': 'ENGEMIL - ENGENHARIA, EMPREENDIMENTOS,MANUTENCAO E INSTALACOES LTDA', 'tipo': 'JURIDICA'}",287844,,,90006/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/287844/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/287844/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/287844/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/287844/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/287844/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/287844/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/287844/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/287844/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/287844/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/287844/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/287844/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/287844/terceirizados'}",Pregão,1,03571/2024,"ASSESSORAMENTO PARA ELABORAÇÃO DE PROJETOS DE ENGENHARIA E ARQUITETURA, DESENVOLVIMENTO DE ESPECIFICAÇÕES TÉCNICAS E DE ORÇAMENTOS, FISCALIZAÇÃO DE OBRAS, AVALIAÇÕES DE IMÓVEIS, APOIO AOS SERVIÇOS DE OPERAÇÃO E MANUTENÇÃO DOS PRÉDIOS DO BANCO CENTRAL DO BRASIL E APOIO À INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS DE SEGURANÇA, A SEREM EXECUTADOS COM REGIME DE DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA",256515,Sim,Despesa,,Ativo,,,Contrato,179087,,"4.938.999,26","4.938.999,26","4.938.999,26","4.938.999,26",2026-08-01,2024-08-01
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-15,,2024-07-15,"{'cnpj_cpf_idgener': '10.825.457/0001-99', 'nome': 'IOC CAPACITACAO LTDA', 'tipo': 'JURIDICA'}",288177,,,00128/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/288177/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/288177/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/288177/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/288177/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/288177/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/288177/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/288177/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/288177/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/288177/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/288177/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/288177/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/288177/terceirizados'}",Inexigibilidade,1,2024NE003950,INSCRIÇÃO DE SERVIDORA DA ADRJA/COLIP NO 2º SIMPÓSIO ONE CURSOS: BOAS PRÁTICAS NA LEI DE LICITAÇÕES E CONTRATOS - LEI 14.133/2021,272250,Não,Despesa,,Ativo,,,Empenho,179087,,"5.280,00","5.280,00","5.280,00","5.280,00",2025-09-23,2024-09-24
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-17,2024-07-17,2024-07-17,"{'cnpj_cpf_idgener': '40.292.032/0001-22', 'nome': 'VBSO EDUCACAO LTDA', 'tipo': 'JURIDICA'}",289587,,,00133/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/289587/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/289587/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/289587/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/289587/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/289587/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/289587/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/289587/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/289587/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/289587/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/289587/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/289587/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/289587/terceirizados'}",Inexigibilidade,1,2024NE004020,TREINAMENTO IN COMPANY SOBRE SOCIEDADES ANÔNIMAS,272009,Não,Despesa,,Ativo,,,Empenho,179087,,"25.000,00","25.000,00","25.000,00","25.000,00",2025-07-19,2024-07-19
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-18,,2024-07-18,"{'cnpj_cpf_idgener': '22.259.313/0001-00', 'nome': 'CTA ENGENHARIA E TREINAMENTOS LTDA', 'tipo': 'JURIDICA'}",290086,,,00130/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/290086/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/290086/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/290086/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/290086/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/290086/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/290086/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/290086/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/290086/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/290086/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/290086/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/290086/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/290086/terceirizados'}",Inexigibilidade,1,2024NE004026,TREINAMENTO - RECICLAGEM PARA BRIGADISTAS BC SALVADOR - 8H,272443,Não,Despesa,,Ativo,,,Empenho,179087,,"1.400,00","1.400,00","1.400,00","1.400,00",2025-07-28,2024-07-29
LEI 14.133/2021 - Artigo: 74 - Inciso: I,Informática (TIC),07,56,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-24,2024-07-09,2024-07-24,"{'cnpj_cpf_idgener': 'EX506BABE', 'nome': 'BABEL DGT', 'tipo': 'IDGENERICO'}",290214,,,90224/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/290214/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/290214/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/290214/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/290214/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/290214/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/290214/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/290214/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/290214/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/290214/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/290214/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/290214/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/290214/terceirizados'}",Inexigibilidade,1,04077/2024,"CONTRATAÇÃO DA RENOVAÇÃO DA GARANTIA DE ATUALIZAÇÕES, INCLUINDO SUPORTE TÉCNICO DOS SOFTWARES SDL TRADOS E SDL GROUPSHARE.",269149,Não,Despesa,,Ativo,,,Termo de Adesão,179087,Deinf,"218.954,01","218.954,01","218.954,01","218.954,01",2027-07-24,2024-07-24
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Informática (TIC),06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-22,2024-07-04,2024-07-22,"{'cnpj_cpf_idgener': '30.870.355/0001-00', 'nome': 'M2Z SOLUCOES INTEGRADAS LTDA', 'tipo': 'JURIDICA'}",291041,,,93612/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/291041/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/291041/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/291041/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/291041/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/291041/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/291041/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/291041/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/291041/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/291041/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/291041/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/291041/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/291041/terceirizados'}",Dispensa,1,2024NE003612,AQUISIÇÃO DE 100 BATERIAS DELL 7490.,269436,Não,Despesa,,Ativo,,,Empenho,179087,Deinf,"31.899,00","31.899,00","31.899,00","31.899,00",2025-07-22,2024-07-22
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-23,,2024-07-23,"{'cnpj_cpf_idgener': '06.012.731/0001-33', 'nome': 'ONE CURSOS - TREINAMENTO, DESENVOLVIMENTO E CAPACITACAO LTDA', 'tipo': 'JURIDICA'}",291284,,,00132/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/291284/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/291284/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/291284/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/291284/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/291284/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/291284/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/291284/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/291284/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/291284/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/291284/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/291284/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/291284/terceirizados'}",Inexigibilidade,1,2024NE004139,INSCRIÇÃO DE SERVIDOR DA ADRJA/COMAP NO CURSO ONLINE PLANILHA DE CUSTOS E FORMAÇÃO DE PREÇOS EM CONTRATOS DE SERVIÇOS E CONTÍNUOS DE ACORDO COM AS IN 05/2017 E IN 07/18 E ATUALIZADO COM A NLLC,272662,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","2.290,00","2.290,00","2.290,00",2025-09-15,2024-09-16
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-29,2024-06-18,2024-07-30,"{'cnpj_cpf_idgener': '10.251.429/0001-05', 'nome': 'BRAZ & BRAZ S.A', 'tipo': 'JURIDICA'}",293903,,,90051/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/293903/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/293903/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/293903/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/293903/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/293903/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/293903/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/293903/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/293903/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/293903/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/293903/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/293903/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/293903/terceirizados'}",Pregão,1,02853/2024,"A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE TRANSPORTE DOS OCUPANTES DE CARGOS DE NATUREZA ESPECIAL, DO PRESIDENTE E DE SERVIDORES DO DEPARTAMENTO DE SEGURANÇA NO APOIO AO DESLOCAMENTO DE AUTORIDADES E DE NUMERÁRIO DO BANCO CENTRAL 
DO BRASIL, EM BRASÍLIA/DF, MEDIANTE A DISPONIBILIZAÇÃO DE VEÍCULOS COM OS RESPECTIVOS CONDUTORES E SUPERVISORES",265843,Sim,Despesa,,Ativo,,,Contrato,179087,,"3.272.494,14","3.272.494,14","3.272.494,14","3.272.494,14",2027-07-01,2025-01-01
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-07-29,2024-03-13,2024-07-30,"{'cnpj_cpf_idgener': '03.629.664/0001-02', 'nome': 'POWER SAFETY SERVICOS E COMERCIO DE ELETROELETRONICOS LTDA', 'tipo': 'JURIDICA'}",293935,,,90040/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/293935/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/293935/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/293935/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/293935/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/293935/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/293935/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/293935/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/293935/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/293935/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/293935/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/293935/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/293935/terceirizados'}",Pregão,1,03014/2024,"CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PEÇAS, EM SISTEMAS DE ENERGIA ININTERRUPTA INSTALADOS NOS PRÉDIOS DO BANCO CENTRAL DO BRASIL EM BRASÍLIA",264934,Sim,Despesa,,Ativo,,,Contrato,179087,,"477.599,64","477.599,64","477.599,64","477.599,64",2026-10-23,2024-10-23
