amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-07-20,,2023-07-25,"{'cnpj_cpf_idgener': '22.159.233/0001-74', 'nome': 'T. V. DA SILVA SERVICOS E EQUIPAMENTOS CONTRA INCENDIO', 'tipo': 'JURIDICA'}",203897,,,00000/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/203897/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/203897/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/203897/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/203897/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/203897/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/203897/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/203897/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/203897/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/203897/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/203897/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/203897/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/203897/terceirizados'}",Pregão,12,00038/2023,"CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE EXTINTORES DE INCÊNDIO DO HOSPITAL NAVAL MARCÍLIO DIAS (HNMD), SEM DEDICAÇÃO EXCLUSIVA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.",63148.036647/2022-39,Sim,Despesa,,Ativo,,,Contrato,765720,,"28.983,96","28.984,00","28.984,00","2.415,33",2024-07-20,2023-07-20
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-27,2023-04-17,2023-08-01,"{'cnpj_cpf_idgener': '01.837.720/0001-79', 'nome': 'CARLOS BACELAR CLINICA LTDA', 'tipo': 'JURIDICA'}",205089,,,00008/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/205089/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/205089/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/205089/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/205089/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/205089/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/205089/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/205089/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/205089/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/205089/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/205089/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/205089/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/205089/terceirizados'}",Inexigibilidade,12,00039/2023,"CONTRATAÇÃO DE ORGANIZAÇÕES DE SAÚDE EXTRA-MARINHA (OSE) E PROFISSIONAIS DE SAÚDE AUTÔNOMOS (PSA) ESPECIALIZADOS PARA CONSULTAS E EXAMES DA CLÍNICA DE OTORRINO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS, A TÍTULO DE COMPLEMENTAÇÃO DE SERVIÇOS NÃO EXISTENTES OU INSUFICIENTES VISANDO O ATENDIMENTO DOS USUÁRIOS DO SISTEMA DE SAÚDE DA MARINHA (SSM), NA CIDADE DO RIO DE JANEIRO E GRANDE RIO.",63148.031978/2022-82,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"835.278,96","835.278,90","835.278,90","69.606,58",2028-07-03,2023-07-03
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-28,2023-03-30,2023-08-01,"{'cnpj_cpf_idgener': '29.232.575/0001-11', 'nome': 'OTOLAB SERVICOS MEDICOS E HOSPITALARES LTDA', 'tipo': 'JURIDICA'}",205097,,,00008/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/205097/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/205097/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/205097/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/205097/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/205097/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/205097/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/205097/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/205097/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/205097/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/205097/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/205097/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/205097/terceirizados'}",Inexigibilidade,12,00042/2023,"CONTRATAÇÃO DE ORGANIZAÇÕES DE SAÚDE EXTRA-MARINHA (OSE) E PROFISSIONAIS DE SAÚDE AUTÔNOMOS (PSA) ESPECIALIZADOS PARA CONSULTAS E EXAMES DA CLÍNICA DE OTORRINO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS, A TÍTULO DE COMPLEMENTAÇÃO DE SERVIÇOS NÃO EXISTENTES OU INSUFICIENTES VISANDO O ATENDIMENTO DOS USUÁRIOS DO SISTEMA DE SAÚDE DA MARINHA (SSM), NA CIDADE DO RIO DE JANEIRO E GRANDE RIO.",63148.031978/2022-82,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"216.307,44","216.307,40","216.307,40","18.025,62",2028-07-03,2023-07-03
LEI 8.666 / 1993 - Artigo: 24 - Inciso: VIII,Compras,06,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-03,,2023-08-02,"{'cnpj_cpf_idgener': '00.402.552/0001-26', 'nome': 'COMISSAO NACIONAL DE ENERGIA NUCLEAR', 'tipo': 'JURIDICA'}",205195,,,00002/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/205195/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/205195/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/205195/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/205195/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/205195/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/205195/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/205195/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/205195/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/205195/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/205195/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/205195/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/205195/terceirizados'}",Dispensa,12,00033/2023,"FORNECIMENTO DE RADIOFÁRMACOS E KITS NÃO RADIOATIVOS, JUNTO AO INSTITUTO DE PESQUISAS ENERGÉTICAS E NUCLEARES (IPEN/CNEN), CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO PROJETO BÁSICO.",63148.046497/2022-71,Sim,Despesa,,Ativo,,,Contrato,765720,,"733.014,72","733.014,70","733.014,70","61.084,56",2024-06-03,2023-06-03
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-08-01,,2023-08-04,"{'cnpj_cpf_idgener': '41.854.219/0001-35', 'nome': 'DIRETRIZ SERVICO E COMERCIO GERAL LTDA', 'tipo': 'JURIDICA'}",205696,,,00027/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/205696/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/205696/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/205696/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/205696/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/205696/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/205696/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/205696/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/205696/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/205696/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/205696/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/205696/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/205696/terceirizados'}",Pregão,12,00041/2023,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS DE RETIRADA E INSTALAÇÃO DE VIDROS E ACESSÓRIOS DE PORTAS E JANELAS, COM FORNECIMENTO DE PEÇAS, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",63148.042760/2022-53,Sim,Despesa,,Ativo,,,Contrato,765720,,"771.499,92","385.750,00","385.750,00","32.145,83",2025-08-01,2023-08-01
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-07-28,2023-05-22,2023-08-07,"{'cnpj_cpf_idgener': '32.104.734/0001-07', 'nome': 'DDMA INTERNACAO DOMICILIAR LTDA', 'tipo': 'JURIDICA'}",206020,,,00018/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/206020/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/206020/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/206020/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/206020/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/206020/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/206020/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/206020/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/206020/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/206020/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/206020/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/206020/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/206020/terceirizados'}",Inexigibilidade,12,00044/2023,"CONTRATAÇÃO DE ORGANIZAÇÕES DE SAÚDE EXTRA-MARINHA (OSE) INTERESSADAS NA PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR PARA REALIZAÇÃO DE EXAMES/PROCEDIMENTOS DIAGNÓSTICOS E CONSULTAS EM NEUROLOGIA, A TÍTULO DE COMPLEMENTAÇÃO DE SERVIÇOS NÃO EXISTENTES OU INSUFICIENTES VISANDO O ATENDIMENTO DOS USUÁRIOS DO SISTEMA DE SAÚDE DA MARINHA (SSM), NA CIDADE DO RIO DE JANEIRO E GRANDE RIO.",63148.023817/2021-34,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"443.513,76","443.513,70","443.513,70","36.959,48",2024-07-31,2023-07-31
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-07-31,,2023-08-10,"{'cnpj_cpf_idgener': '14.041.700/0001-39', 'nome': 'IMMAX SERVICOS TECNICOS ESPECIALIZADOS LTDA', 'tipo': 'JURIDICA'}",206446,,,00018/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/206446/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/206446/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/206446/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/206446/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/206446/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/206446/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/206446/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/206446/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/206446/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/206446/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/206446/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/206446/terceirizados'}",Pregão,12,00040/2023,"CONTRATAÇÃO DE SERVIÇO DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO PREVENTIVA TRIMESTRAL E CORRETIVA DOS APARELHOS DE HEMODINÂMICA, ARTSI Q FLOOR E AXIOM ARTIS DFC DO HOSPITAL NAVAL MARCÍLIO DIAS – HNMD, SEM DEDICAÇÃO EXCLUSIVA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.",63148.042193/2022-35,Sim,Despesa,,Ativo,,,Contrato,765720,,"933.990,00","433.140,00","500.850,00","36.095,00",2025-08-01,2023-08-01
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-08-19,2022-05-19,2022-08-22,"{'cnpj_cpf_idgener': '09.628.907/0001-74', 'nome': 'OMT SERVICOS MEDICOS LTDA', 'tipo': 'JURIDICA'}",208118,,,00013/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/208118/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/208118/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/208118/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/208118/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/208118/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/208118/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/208118/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/208118/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/208118/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/208118/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/208118/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/208118/terceirizados'}",Inexigibilidade,1,00058/2022,"CHAMAMENTO PÚBLICO PARA INSCRIÇÃO EM REGISTRO CADASTRAL DE ORGANIZAÇÕES DE SAÚDE EXTRA MB (OSE) E PROFISSIONAIS DE SAÚDE AUTÔNOMOS (PSA) ESPECIALIZADOS EM DIAGNÓSTICO POR IMAGEM PARA EMISSÃO DE LAUDOS EM RADIOLOGIA CONVENCIONAL, MAMOGRAFIA, TOMOGRAFIA COMPUTADORIZADA E RESSONÂNCIA MAGNÉTICA.",63148.009299/2022-27,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"7.704.959,34","592.689,18","592.689,18","592.689,18",2024-08-19,2022-08-19
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-08-22,,2023-08-31,"{'cnpj_cpf_idgener': '31.156.102/0001-24', 'nome': 'MICRAL LABORATORIO DE ANALISES DE ALIMENTOS LTDA', 'tipo': 'JURIDICA'}",209776,,,00017/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/209776/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/209776/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/209776/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/209776/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/209776/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/209776/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/209776/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/209776/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/209776/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/209776/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/209776/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/209776/terceirizados'}",Pregão,12,00045/2023,"contratação de serviços de controle microbiológico da Divisão de Alimentação e Nutrição (Rancho) do Hospital Naval Marcílio Dias (HNMD), sem dedicação exclusiva e serão prestados nas condições estabelecidas no Termo de Referência, anexo do Edital do Pregão Eletrônico nº 65720/017/2023. E seus anexos, e à Proposta vencedora, independentemente de transcrição.",63148.037569/2022-90,Sim,Despesa,,Ativo,,,Contrato,765720,,"22.875,60","22.875,60","22.875,60","1.906,30",2024-08-25,2023-08-25
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-04-18,2023-03-03,2023-04-25,"{'cnpj_cpf_idgener': '02.839.508/0001-03', 'nome': 'HOSPITAL LAR INTERLINK LTDA', 'tipo': 'JURIDICA'}",210918,,,00008/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/210918/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/210918/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/210918/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/210918/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/210918/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/210918/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/210918/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/210918/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/210918/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/210918/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/210918/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/210918/terceirizados'}",Inexigibilidade,12,00014/2023,"CONSTITUI O OBJETIVO DO PRESENTE, A CONTRATAÇÃO DE EMPRESAS DE EMPRESAS, EM CARÁTER COMPLEMENTAR, ESPECIALIZADAS NA PRESTAÇÃO DE ATENDIMENTO DOMICILIAR MULTIPROFISSIONAL, POR MEIO DE EQUIPE TÉCNICA A PACIENTES COM LIMITAÇÃO FUNCIONAL E SUAS DOENÇAS DE BASE CONTROLADAS E ESTABILIZADAS.",63148.004991/2020-05,Sim,Despesa,,Ativo,,,Credenciamento,765720,,"5.283.612,00","5.920.835,95","4.965.000,00","493.403,00",2024-04-18,2023-04-18
LEI 8.666 / 1993 - Artigo: 25 - Inciso: II,Serviços de Saúde,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-09-18,,2023-09-28,"{'cnpj_cpf_idgener': '10.201.443/0001-02', 'nome': 'SHELL LIFE MATERIAL HOSPITALAR LTDA', 'tipo': 'JURIDICA'}",218411,,,00020/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/218411/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/218411/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/218411/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/218411/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/218411/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/218411/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/218411/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/218411/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/218411/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/218411/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/218411/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/218411/terceirizados'}",Inexigibilidade,12,00049/2023,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PEÇAS, CONFORME NECESSIDADES VERIFICADAS NAS MANUTENÇÕES, PARA 13 (TREZE) VENTILADORES DE LEITO MINDRAY SV300 E 8 (OITO) VENTILADORES DE LEITO MINDRAY SV 600, INSTALADOS NO SERVIÇO DE TERAPIA INTENSIVA DO HOSPITAL NAVAL MARCÍLIO DIAS.",63147.016236/2022-27,Sim,Despesa,,Ativo,,,Contrato,765720,,"355.033,80","355.033,80","355.033,80","29.586,15",2024-09-19,2023-09-19
